dt,dt_iso,timezone,city_name,lat,lon,temp,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1564970400,2019-08-05 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.75,4.1,240,,,,,20,801,Clouds,few clouds,02n
1564974000,2019-08-05 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.43,2.6,220,,,,,20,801,Clouds,few clouds,02n
1564977600,2019-08-05 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.61,3.6,220,,,,,20,801,Clouds,few clouds,02n
1564981200,2019-08-05 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.99,2.1,220,,,,,20,801,Clouds,few clouds,02d
1564984800,2019-08-05 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.85,2.6,200,,,,,20,801,Clouds,few clouds,02d
1564988400,2019-08-05 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.83,4.1,220,,,,,20,801,Clouds,few clouds,02d
1564992000,2019-08-05 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.2,4.6,230,,,,,20,801,Clouds,few clouds,02d
1564995600,2019-08-05 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.81,4.6,230,,,,,75,803,Clouds,broken clouds,04d
1564999200,2019-08-05 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.12,4.6,220,,,,,75,803,Clouds,broken clouds,04d
1565002800,2019-08-05 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.17,4.6,240,,,,,75,803,Clouds,broken clouds,04d
1565006400,2019-08-05 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.09,5.1,230,,,,,75,803,Clouds,broken clouds,04d
1565010000,2019-08-05 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.67,5.1,220,0.3,,,,75,520,Rain,light intensity shower rain,09d
1565013600,2019-08-05 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,20.3,5.1,210,,,,,75,803,Clouds,broken clouds,04d
1565017200,2019-08-05 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.6,4.6,240,0.3,,,,75,520,Rain,light intensity shower rain,09d
1565020800,2019-08-05 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.86,6.7,210,,,,,40,802,Clouds,scattered clouds,03d
1565024400,2019-08-05 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.02,5.7,240,0.3,,,,75,520,Rain,light intensity shower rain,09d
1565028000,2019-08-05 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.76,6.7,220,,,,,75,803,Clouds,broken clouds,04d
1565031600,2019-08-05 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.24,5.7,210,,,,,75,803,Clouds,broken clouds,04d
1565035200,2019-08-05 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.89,5.7,210,,,,,40,802,Clouds,scattered clouds,03d
1565038800,2019-08-05 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.03,4.1,200,,,,,40,802,Clouds,scattered clouds,03n
1565042400,2019-08-05 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.32,4.6,210,,,,,40,802,Clouds,scattered clouds,03n
1565046000,2019-08-05 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.54,4.6,220,0.19,,,,75,500,Rain,light rain,10n
1565049600,2019-08-06 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.2,5.7,230,0.17,,,,75,500,Rain,light rain,10n
1565053200,2019-08-06 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.01,5.1,220,,,,,75,803,Clouds,broken clouds,04n
1565056800,2019-08-06 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.85,4.6,220,0.5,,,,75,500,Rain,light rain,10n
1565060400,2019-08-06 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.87,4.1,210,,,,,75,803,Clouds,broken clouds,04n
1565064000,2019-08-06 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.18,3.1,220,0.5,,,,75,500,Rain,light rain,10n
1565067600,2019-08-06 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.19,3.1,210,0.5,,,,75,500,Rain,light rain,10d
1565071200,2019-08-06 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.03,3.1,200,0.5,,,,75,500,Rain,light rain,10d
1565074800,2019-08-06 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.79,4.1,210,,,,,75,803,Clouds,broken clouds,04d
1565078400,2019-08-06 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.36,4.6,220,,,,,75,803,Clouds,broken clouds,04d
1565082000,2019-08-06 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.89,4.6,220,,,,,75,803,Clouds,broken clouds,04d
1565085600,2019-08-06 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.86,4.1,230,0.13,,,,75,500,Rain,light rain,10d
1565089200,2019-08-06 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.59,4.1,220,0.12,,,,70,520,Rain,light intensity shower rain,09d
1565092800,2019-08-06 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.92,5.7,210,0.51,,,,75,520,Rain,light intensity shower rain,09d
1565096400,2019-08-06 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.66,6.2,230,0.51,,,,75,520,Rain,light intensity shower rain,09d
1565100000,2019-08-06 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.62,5.7,240,0.25,,,,75,500,Rain,light rain,10d
1565103600,2019-08-06 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.65,7.2,250,0.62,,,,75,520,Rain,light intensity shower rain,09d
1565107200,2019-08-06 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.58,5.1,270,1.27,,,,75,520,Rain,light intensity shower rain,09d
1565110800,2019-08-06 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.05,4.1,260,0.3,,,,75,520,Rain,light intensity shower rain,09d
1565114400,2019-08-06 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.2,4.6,250,,,,,75,803,Clouds,broken clouds,04d
1565118000,2019-08-06 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.13,4.6,250,1.02,,,,40,520,Rain,light intensity shower rain,09d
1565121600,2019-08-06 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.24,3.6,240,,,,,40,802,Clouds,scattered clouds,03d
1565125200,2019-08-06 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.63,4.1,230,0.3,,,,40,520,Rain,light intensity shower rain,09n
1565128800,2019-08-06 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.12,4.1,240,,,,,40,802,Clouds,scattered clouds,03n
1565132400,2019-08-06 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.12,3.6,240,,,,,75,803,Clouds,broken clouds,04n
1565136000,2019-08-07 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.09,4.1,240,,,,,75,803,Clouds,broken clouds,04n
1565139600,2019-08-07 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.07,4.6,240,,,,,75,803,Clouds,broken clouds,04n
1565143200,2019-08-07 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.62,4.6,250,0.25,,,,75,500,Rain,light rain,10n
1565146800,2019-08-07 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.57,4.6,260,,,,,75,803,Clouds,broken clouds,04n
1565150400,2019-08-07 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.17,4.1,250,,,,,75,803,Clouds,broken clouds,04n
1565154000,2019-08-07 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.6,4.6,250,,,,,75,803,Clouds,broken clouds,04d
1565157600,2019-08-07 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.64,4.6,250,0.3,,,,75,520,Rain,light intensity shower rain,09d
1565161200,2019-08-07 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.26,4.1,250,0.13,,,,75,300,Drizzle,light intensity drizzle,09d
1565164800,2019-08-07 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.49,4.6,270,,,,,75,803,Clouds,broken clouds,04d
1565168400,2019-08-07 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.5,5.7,270,0.15,,,,75,300,Drizzle,light intensity drizzle,09d
1565172000,2019-08-07 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.24,5.7,290,,,,,75,803,Clouds,broken clouds,04d
1565175600,2019-08-07 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.71,5.1,270,,,,,75,803,Clouds,broken clouds,04d
1565179200,2019-08-07 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.39,6.7,270,,,,,75,803,Clouds,broken clouds,04d
1565182800,2019-08-07 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.3,5.1,270,,,,,75,803,Clouds,broken clouds,04d
1565186400,2019-08-07 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.6,6.2,270,,,,,40,802,Clouds,scattered clouds,03d
1565190000,2019-08-07 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,20.09,7.2,280,,,,,40,802,Clouds,scattered clouds,03d
1565193600,2019-08-07 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,20.1,5.7,270,,,,,40,802,Clouds,scattered clouds,03d
1565197200,2019-08-07 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.58,5.1,290,,,,,40,802,Clouds,scattered clouds,03d
1565200800,2019-08-07 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.03,5.7,290,,,,,40,802,Clouds,scattered clouds,03d
1565204400,2019-08-07 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.57,4.1,270,,,,,40,802,Clouds,scattered clouds,03d
1565208000,2019-08-07 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.47,3.1,260,,,,,40,802,Clouds,scattered clouds,03d
1565211600,2019-08-07 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.3,3.1,260,,,,,40,802,Clouds,scattered clouds,03n
1565215200,2019-08-07 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.61,3.1,270,,,,,40,802,Clouds,scattered clouds,03n
1565218800,2019-08-07 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.31,3.1,290,,,,,20,801,Clouds,few clouds,02n
1565222400,2019-08-08 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.08,1.5,250,,,,,40,802,Clouds,scattered clouds,03n
1565226000,2019-08-08 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.21,2.1,260,,,,,40,802,Clouds,scattered clouds,03n
1565229600,2019-08-08 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.28,2.1,240,,,,,20,801,Clouds,few clouds,02n
1565233200,2019-08-08 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.01,2.6,260,,,,,20,801,Clouds,few clouds,02n
1565236800,2019-08-08 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.29,2.1,270,,,,,40,802,Clouds,scattered clouds,03n
1565240400,2019-08-08 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.94,2.6,260,,,,,75,803,Clouds,broken clouds,04d
1565244000,2019-08-08 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.46,2.6,280,,,,,75,741,Fog,fog,50d
1565247600,2019-08-08 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.61,1.5,0,,,,,75,741,Fog,fog,50d
1565251200,2019-08-08 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.57,1,320,,,,,75,803,Clouds,broken clouds,04d
1565254800,2019-08-08 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.35,1,0,,,,,75,803,Clouds,broken clouds,04d
1565258400,2019-08-08 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.24,3.1,90,,,,,75,803,Clouds,broken clouds,04d
1565262000,2019-08-08 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.04,3.6,100,,,,,40,802,Clouds,scattered clouds,03d
1565265600,2019-08-08 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.74,4.6,110,,,,,75,803,Clouds,broken clouds,04d
1565269200,2019-08-08 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.09,3.6,120,,,,,75,803,Clouds,broken clouds,04d
1565272800,2019-08-08 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.97,4.6,120,,,,,75,803,Clouds,broken clouds,04d
1565276400,2019-08-08 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.07,4.6,120,,,,,75,803,Clouds,broken clouds,04d
1565280000,2019-08-08 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18,7.2,80,,,,,75,803,Clouds,broken clouds,04d
1565283600,2019-08-08 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.64,6.7,90,,,,,75,803,Clouds,broken clouds,04d
1565287200,2019-08-08 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.65,6.7,90,,,,,75,803,Clouds,broken clouds,04d
1565290800,2019-08-08 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.03,5.1,90,,,,,75,803,Clouds,broken clouds,04d
1565294400,2019-08-08 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.02,6.7,80,,,,,75,803,Clouds,broken clouds,04d
1565298000,2019-08-08 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.07,9.3,90,,,,,75,803,Clouds,broken clouds,04n
1565301600,2019-08-08 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.66,8.2,90,1.16,,,,75,500,Rain,light rain,10n
1565305200,2019-08-08 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.03,8.8,90,0.25,,,,75,500,Rain,light rain,10n
1565308800,2019-08-09 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.05,7.7,100,15.24,,,,75,502,Rain,heavy intensity rain,10n
1565312400,2019-08-09 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.12,10.3,90,8.13,,,,75,502,Rain,heavy intensity rain,10n
1565316000,2019-08-09 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.51,9.8,90,2.54,,,,75,501,Rain,moderate rain,10n
1565319600,2019-08-09 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.08,5.1,130,18.29,,,,75,503,Rain,very heavy rain,10n
1565323200,2019-08-09 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.04,7.2,110,4.32,,,,75,502,Rain,heavy intensity rain,10n
1565326800,2019-08-09 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.53,5.1,150,0.25,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565326800,2019-08-09 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.53,5.1,150,0.25,,,,75,500,Rain,light rain,10d
1565330400,2019-08-09 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.96,4.6,210,,,,,40,802,Clouds,scattered clouds,03d
1565334000,2019-08-09 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.45,3.1,150,,,,,20,801,Clouds,few clouds,02d
1565337600,2019-08-09 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.28,3.6,140,0.5,,,,75,500,Rain,light rain,10d
1565341200,2019-08-09 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.68,6.7,150,,,,,75,803,Clouds,broken clouds,04d
1565344800,2019-08-09 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.51,8.8,150,0.51,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565344800,2019-08-09 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.51,8.8,150,0.51,,,,75,500,Rain,light rain,10d
1565348400,2019-08-09 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.08,6.7,140,,,,,75,803,Clouds,broken clouds,04d
1565352000,2019-08-09 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.29,8.8,150,0.25,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565352000,2019-08-09 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.29,8.8,150,0.25,,,,75,500,Rain,light rain,10d
1565355600,2019-08-09 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.8,6.7,140,0.14,,,,75,300,Drizzle,light intensity drizzle,09d
1565359200,2019-08-09 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.42,7.7,140,2.35,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565362800,2019-08-09 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.22,7.2,140,0.51,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565362800,2019-08-09 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.22,7.2,140,0.51,,,,75,500,Rain,light rain,10d
1565366400,2019-08-09 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.74,7.2,150,1.52,,,,75,300,Drizzle,light intensity drizzle,09d
1565366400,2019-08-09 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.74,7.2,150,1.52,,,,75,501,Rain,moderate rain,10d
1565370000,2019-08-09 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.88,6.2,150,2.03,,,,75,501,Rain,moderate rain,10d
1565373600,2019-08-09 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.82,6.7,160,0.25,,,,75,500,Rain,light rain,10d
1565377200,2019-08-09 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.14,4.1,150,,,,,75,803,Clouds,broken clouds,04d
1565380800,2019-08-09 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.22,5.7,160,,,,,75,803,Clouds,broken clouds,04d
1565384400,2019-08-09 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.87,5.7,150,,,,,75,803,Clouds,broken clouds,04n
1565388000,2019-08-09 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.59,5.1,160,0.72,,,,75,300,Drizzle,light intensity drizzle,09n
1565391600,2019-08-09 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.32,3.1,160,0.51,,,,75,300,Drizzle,light intensity drizzle,09n
1565395200,2019-08-10 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.81,3.6,190,0.58,,,,75,300,Drizzle,light intensity drizzle,09n
1565398800,2019-08-10 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.83,5.7,220,0.17,,,,75,500,Rain,light rain,10n
1565402400,2019-08-10 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.74,4.6,220,0.51,,,,75,310,Drizzle,light intensity drizzle rain,09n
1565402400,2019-08-10 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.74,4.6,220,0.51,,,,75,500,Rain,light rain,10n
1565406000,2019-08-10 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.76,4.1,230,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09n
1565409600,2019-08-10 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.72,5.1,220,,,,,75,803,Clouds,broken clouds,04n
1565413200,2019-08-10 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.36,4.6,240,0.32,,,,75,300,Drizzle,light intensity drizzle,09d
1565416800,2019-08-10 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.81,4.6,230,1.35,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565420400,2019-08-10 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.76,4.6,250,0.68,,,,75,300,Drizzle,light intensity drizzle,09d
1565424000,2019-08-10 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.8,5.7,250,0.67,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565427600,2019-08-10 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.73,6.2,250,0.8,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565431200,2019-08-10 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.39,6.7,250,,,,,75,803,Clouds,broken clouds,04d
1565434800,2019-08-10 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.66,6.2,250,0.62,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565438400,2019-08-10 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.51,7.2,240,0.51,,,,40,520,Rain,light intensity shower rain,09d
1565442000,2019-08-10 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.2,7.2,250,,,,,75,803,Clouds,broken clouds,04d
1565445600,2019-08-10 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.94,7.2,240,,,,,75,803,Clouds,broken clouds,04d
1565449200,2019-08-10 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.23,7.7,240,,,,,75,803,Clouds,broken clouds,04d
1565452800,2019-08-10 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.61,6.7,240,,,,,75,803,Clouds,broken clouds,04d
1565456400,2019-08-10 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.39,7.7,240,,,,,75,803,Clouds,broken clouds,04d
1565460000,2019-08-10 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.52,6.2,240,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09d
1565463600,2019-08-10 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.27,5.7,230,,,,,75,803,Clouds,broken clouds,04d
1565467200,2019-08-10 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.73,5.7,240,0.5,,,,75,500,Rain,light rain,10d
1565470800,2019-08-10 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.33,4.1,240,0.5,,,,75,500,Rain,light rain,10n
1565474400,2019-08-10 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.34,3.6,250,0.51,,,,75,500,Rain,light rain,10n
1565478000,2019-08-10 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.27,4.6,290,2.79,,,,75,501,Rain,moderate rain,10n
1565481600,2019-08-11 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.09,5.1,290,5.08,,,,90,502,Rain,heavy intensity rain,10n
1565485200,2019-08-11 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.89,5.1,300,3.81,,,,75,501,Rain,moderate rain,10n
1565488800,2019-08-11 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.16,5.1,290,2.79,,,,75,501,Rain,moderate rain,10n
1565492400,2019-08-11 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.02,5.7,280,0.76,,,,90,500,Rain,light rain,10n
1565496000,2019-08-11 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.7,5.7,290,0.25,,,,75,500,Rain,light rain,10n
1565499600,2019-08-11 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.48,5.7,290,,,,,75,803,Clouds,broken clouds,04d
1565503200,2019-08-11 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.42,5.1,280,1.1,,,,40,520,Rain,light intensity shower rain,09d
1565506800,2019-08-11 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.95,5.7,280,,,,,75,803,Clouds,broken clouds,04d
1565510400,2019-08-11 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.08,6.7,300,,,,,75,803,Clouds,broken clouds,04d
1565514000,2019-08-11 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.55,7.2,290,,,,,75,803,Clouds,broken clouds,04d
1565517600,2019-08-11 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.53,8.8,300,,,,,75,803,Clouds,broken clouds,04d
1565521200,2019-08-11 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.99,6.2,310,,,,,75,803,Clouds,broken clouds,04d
1565524800,2019-08-11 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.56,5.7,300,,,,,75,803,Clouds,broken clouds,04d
1565528400,2019-08-11 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.35,7.7,300,,,,,75,803,Clouds,broken clouds,04d
1565532000,2019-08-11 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.27,7.2,310,,,,,75,803,Clouds,broken clouds,04d
1565535600,2019-08-11 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.08,8.2,290,,,,,75,803,Clouds,broken clouds,04d
1565539200,2019-08-11 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.02,6.7,300,,,,,75,803,Clouds,broken clouds,04d
1565542800,2019-08-11 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.52,6.7,300,,,,,75,803,Clouds,broken clouds,04d
1565546400,2019-08-11 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.28,5.7,310,,,,,75,803,Clouds,broken clouds,04d
1565550000,2019-08-11 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.73,6.2,310,,,,,75,803,Clouds,broken clouds,04d
1565553600,2019-08-11 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.94,4.1,290,,,,,75,803,Clouds,broken clouds,04d
1565557200,2019-08-11 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.53,4.1,290,,,,,75,803,Clouds,broken clouds,04n
1565560800,2019-08-11 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.67,4.1,280,,,,,75,803,Clouds,broken clouds,04n
1565564400,2019-08-11 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.15,4.1,290,,,,,75,803,Clouds,broken clouds,04n
1565568000,2019-08-12 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.22,3.6,270,,,,,75,803,Clouds,broken clouds,04n
1565571600,2019-08-12 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.38,3.6,270,,,,,75,803,Clouds,broken clouds,04n
1565575200,2019-08-12 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.46,4.1,270,,,,,75,803,Clouds,broken clouds,04n
1565578800,2019-08-12 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.63,4.1,270,,,,,75,803,Clouds,broken clouds,04n
1565582400,2019-08-12 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.51,3.1,260,,,,,75,803,Clouds,broken clouds,04n
